timestamp,gyro_unfiltered.x,gyro_unfiltered.y,gyro_unfiltered.z,gyro_filtered.x,gyro_filtered.y,gyro_filtered.z
84637,0.08034706115722656,-0.0807046890258789,0.14460086822509766,0.21494631469249725,0.040407728403806686,-0.07042110711336136
84638,-0.04172325134277344,-0.1417398452758789,-0.09953975677490234,0.1872117519378662,-0.023439258337020874,-0.032748498022556305
84639,-0.04172325134277344,-0.1417398452758789,0.08356571197509766,0.13695813715457916,-0.0738540068268776,-0.006835818290710449
84640,0.019311904907226562,0.041365623474121094,0.08356571197509766,0.08208689093589783,-0.10272839665412903,0.014142910949885845
84641,0.08034706115722656,0.2244710922241211,0.44977664947509766,0.043516840785741806,-0.09033992141485214,0.05416487902402878
84642,0.08034706115722656,0.2244710922241211,0.32770633697509766,0.02852814458310604,-0.034602902829647064,0.1243240162730217
84643,0.08034706115722656,0.2244710922241211,0.26667118072509766,0.030718524008989334,0.040615446865558624,0.19917438924312592
84644,0.14138221740722656,0.1024007797241211,0.022530555725097656,0.04376926273107529,0.10590380430221558,0.23999474942684174
84645,0.14138221740722656,-0.019669532775878906,0.08356571197509766,0.06538436561822891,0.13736702501773834,0.23402094841003418
84646,0.14138221740722656,-0.0807046890258789,-0.038504600524902344,0.09003861993551254,0.12667915225028992,0.1948729008436203
84647,0.08034706115722656,0.041365623474121094,0.022530555725097656,0.10882250964641571,0.09160175174474716,0.14100192487239838
84648,-0.04172325134277344,0.041365623474121094,-0.09953975677490234,0.10999051481485367,0.05944900959730148,0.08419935405254364
84649,-0.16379356384277344,-0.1417398452758789,0.022530555725097656,0.08256963640451431,0.03185203671455383,0.033620938658714294
84650,-0.10275840759277344,-0.3858804702758789,-0.34368038177490234,0.032069988548755646,-0.016568582504987717,-0.015825914219021797
84651,0.20241737365722656,-0.2638101577758789,-0.09953975677490234,-0.006383218336850405,-0.09163656830787659,-0.07248593866825104
84652,0.38552284240722656,-0.0807046890258789,-0.038504600524902344,0.007603095844388008,-0.15751098096370697,-0.11379118263721466
84653,0.32448768615722656,-0.019669532775878906,0.26667118072509766,0.07295557111501694,-0.18136730790138245,-0.10895054042339325
84654,0.26345252990722656,0.1024007797241211,0.32770633697509766,0.15151123702526093,-0.16044685244560242,-0.048520077019929886
84655,0.14138221740722656,-0.1417398452758789,0.20563602447509766,0.20798645913600922,-0.11854935437440872,0.04217739403247833
84656,0.20241737365722656,-0.1417398452758789,0.08356571197509766,0.2319183498620987,-0.09096028655767441,0.11694608628749847
84657,0.14138221740722656,-0.3858804702758789,0.022530555725097656,0.23261331021785736,-0.09802451729774475,0.15037433803081512
84658,0.08034706115722656,-0.0807046890258789,0.08356571197509766,0.21612049639225006,-0.1292750984430313,0.14885541796684265
84659,-0.04172325134277344,0.041365623474121094,0.022530555725097656,0.18013958632946014,-0.1441289484500885,0.13042934238910675
84660,-0.28586387634277344,0.2855062484741211,-0.28264522552490234,0.11587268114089966,-0.11157414317131042,0.09019428491592407
84661,-0.34689903259277344,0.1024007797241211,-0.16057491302490234,0.018581096082925797,-0.04200078919529915,0.021316781640052795
84662,-0.34689903259277344,-0.0807046890258789,-0.038504600524902344,-0.09389346837997437,0.018862256780266762,-0.0461219847202301
84663,0.019311904907226562,-0.2027750015258789,0.14460086822509766,-0.17900227010250092,0.03323829546570778,-0.0750679224729538
84664,0.26345252990722656,-0.2638101577758789,0.08356571197509766,-0.18989679217338562,-0.0004266098840162158,-0.06003166362643242
84665,0.44655799865722656,-0.019669532775878906,0.022530555725097656,-0.1144152358174324,-0.05150654911994934,-0.02613903023302555
84666,0.26345252990722656,-0.019669532775878906,0.14460086822509766,0.009328371845185757,-0.08201614022254944,0.007957628928124905
84667,0.14138221740722656,-0.019669532775878906,0.08356571197509766,0.11989548057317734,-0.08551649004220963,0.04149419441819191
84668,0.08034706115722656,-0.2027750015258789,0.08356571197509766,0.18105429410934448,-0.08353444188833237,0.06856688857078552
84669,0.019311904907226562,-0.1417398452758789,-0.038504600524902344,0.19254973530769348,-0.09330012649297714,0.07901794463396072
84670,0.08034706115722656,-0.1417398452758789,-0.09953975677490234,0.17186757922172546,-0.10985712707042694,0.06528745591640472
84671,0.019311904907226562,-0.2027750015258789,-0.038504600524902344,0.13917650282382965,-0.12669897079467773,0.033750854432582855
84672,0.019311904907226562,-0.3858804702758789,-0.16057491302490234,0.10379602760076523,-0.1546514332294464,-0.003539316589012742
84673,-0.10275840759277344,-0.4469156265258789,-0.09953975677490234,0.06517454236745834,-0.20543554425239563,-0.04240943491458893
84674,-0.16379356384277344,-0.2027750015258789,-0.09953975677490234,0.018007487058639526,-0.26089316606521606,-0.07488400489091873
84675,-0.04172325134277344,-0.019669532775878906,0.14460086822509766,-0.03029010444879532,-0.2802591919898987,-0.08414240926504135
84676,-0.04172325134277344,0.2244710922241211,-0.16057491302490234,-0.06178450211882591,-0.23888209462165833,-0.07182741165161133
84677,-0.04172325134277344,0.1634359359741211,-0.22161006927490234,-0.07357199490070343,-0.14710937440395355,-0.07088442146778107
84678,0.08034706115722656,0.1024007797241211,-0.28264522552490234,-0.06786094605922699,-0.04467036947607994,-0.0982336476445198
84679,0.20241737365722656,-0.2027750015258789,-0.16057491302490234,-0.037703774869441986,0.02158636786043644,-0.13726630806922913
84680,0.26345252990722656,-0.3248453140258789,-0.16057491302490234,0.018621118739247322,0.021218445152044296,-0.16639547049999237
84681,0.08034706115722656,-0.0807046890258789,-0.09953975677490234,0.08023781329393387,-0.02592671848833561,-0.17683184146881104
84682,0.019311904907226562,0.2855062484741211,0.26667118072509766,0.11619314551353455,-0.05358998849987984,-0.1536238044500351
84683,0.08034706115722656,0.3465414047241211,0.20563602447509766,0.12163052707910538,-0.01870094984769821,-0.08436357229948044
84684,0.08034706115722656,0.1634359359741211,0.20563602447509766,0.11387111991643906,0.05459241941571236,0.006027928087860346
84685,-0.04172325134277344,-0.0807046890258789,-0.038504600524902344,0.0982375219464302,0.10790793597698212,0.07605405896902084
84686,0.08034706115722656,-0.2027750015258789,-0.038504600524902344,0.07598481327295303,0.10495632141828537,0.10061722248792648
84687,0.14138221740722656,0.041365623474121094,-0.34368038177490234,0.06302995979785919,0.06361385434865952,0.07294761389493942
84688,0.14138221740722656,0.2855062484741211,-0.34368038177490234,0.06830106675624847,0.03917572647333145,-0.0034615383483469486
84689,0.08034706115722656,0.5296468734741211,-0.40471553802490234,0.08156326413154602,0.07261145114898682,-0.10663580149412155
84690,0.08034706115722656,0.2244710922241211,-0.28264522552490234,0.09067701548337936,0.14805008471012115,-0.20393501222133636
84691,0.019311904907226562,-0.0807046890258789,-0.16057491302490234,0.09043744951486588,0.19925348460674286,-0.2663121521472931
84692,-0.04172325134277344,-0.2027750015258789,-0.16057491302490234,0.07719504833221436,0.1812230348587036,-0.2831099331378937
84693,-0.22482872009277344,-0.1417398452758789,-0.16057491302490234,0.0431072823703289,0.10994436591863632,-0.2687602937221527
84694,-0.16379356384277344,0.1634359359741211,-0.34368038177490234,-0.011836332269012928,0.039708707481622696,-0.25018683075904846
84695,-0.16379356384277344,0.1634359359741211,-0.16057491302490234,-0.06971418857574463,0.01391869317740202,-0.24141031503677368
84696,-0.10275840759277344,0.2244710922241211,-0.16057491302490234,-0.11272377520799637,0.03164051100611687,-0.23062458634376526
84697,0.019311904907226562,0.041365623474121094,-0.34368038177490234,-0.1292218714952469,0.06467617303133011,-0.2208409607410431
84698,-0.04172325134277344,-0.019669532775878906,-0.16057491302490234,-0.11837431788444519,0.08225341141223907,-0.2218025028705597
84699,0.019311904907226562,-0.019669532775878906,0.08356571197509766,-0.09326382726430893,0.07490622252225876,-0.2081616222858429
84700,0.08034706115722656,-0.019669532775878906,0.32770633697509766,-0.06014090031385422,0.053840991109609604,-0.1476212441921234
84701,0.08034706115722656,0.041365623474121094,0.08356571197509766,-0.020742449909448624,0.03273182734847069,-0.052661169320344925
84702,0.08034706115722656,0.041365623474121094,-0.09953975677490234,0.017287956550717354,0.021127594634890556,0.021994581446051598
84703,-0.28586387634277344,-0.019669532775878906,-0.34368038177490234,0.030733926221728325,0.016339296475052834,0.03346913680434227
84704,-0.5300045013427734,-0.019669532775878906,-0.16057491302490234,-0.015442770905792713,0.010155405849218369,-0.010772258043289185
84705,-0.7131099700927734,-0.019669532775878906,0.14460086822509766,-0.1302880197763443,0.0016105802496895194,-0.05454206094145775
84706,-0.28586387634277344,0.1024007797241211,0.14460086822509766,-0.266160249710083,-0.000887305592186749,-0.05339960753917694
84707,0.14138221740722656,-0.0807046890258789,-0.22161006927490234,-0.3366197347640991,0.0028653570916503668,-0.03319523110985756
84708,0.44655799865722656,-0.2638101577758789,-0.40471553802490234,-0.28869953751564026,-0.010709986090660095,-0.04957915097475052
84709,0.20241737365722656,-0.7520914077758789,-0.038504600524902344,-0.15479776263237,-0.07816869020462036,-0.09782834351062775
84710,0.14138221740722656,-0.6300210952758789,0.5108118057250977,-0.01458032988011837,-0.2075461745262146,-0.10216405242681503
84711,-0.04172325134277344,-0.3858804702758789,0.5718469619750977,0.07752832770347595,-0.343502402305603,-0.01371097657829523
84712,0.08034706115722656,0.1634359359741211,0.20563602447509766,0.11490163952112198,-0.4041089713573456,0.1181330755352974
84713,0.08034706115722656,0.1024007797241211,-0.09953975677490234,0.12127471715211868,-0.3573451638221741,0.2019379436969757
84714,0.019311904907226562,-0.2027750015258789,-0.22161006927490234,0.11404114961624146,-0.2607732117176056,0.1959703415632248
84715,-0.16379356384277344,-0.3858804702758789,0.08356571197509766,0.08737215399742126,-0.19694437086582184,0.1356901079416275
84716,-0.04172325134277344,-0.2638101577758789,0.08356571197509766,0.04198741540312767,-0.1863381415605545,0.08234687149524689
84717,0.26345252990722656,0.1024007797241211,0.022530555725097656,0.012666737660765648,-0.1841549277305603,0.05352126806974411
84718,0.5686283111572266,0.2244710922241211,-0.09953975677490234,0.04452328011393547,-0.14146654307842255,0.030810190364718437
84719,0.20241737365722656,0.2244710922241211,-0.09953975677490234,0.1259300857782364,-0.05857774242758751,0.00121881696395576
84720,-0.28586387634277344,0.041365623474121094,-0.22161006927490234,0.174449622631073,0.02597120776772499,-0.03755860775709152
84721,-0.46896934509277344,-0.1417398452758789,-0.09953975677490234,0.12745006382465363,0.0703941062092781,-0.07932967692613602
84722,-0.22482872009277344,-0.2027750015258789,-0.09953975677490234,0.013989130035042763,0.05872867628931999,-0.10923383384943008
84723,-0.10275840759277344,-0.1417398452758789,-0.16057491302490234,-0.09151206910610199,0.01036824844777584,-0.12496791779994965
84724,-0.10275840759277344,-0.2027750015258789,-0.40471553802490234,-0.15110543370246887,-0.04711540788412094,-0.14772358536720276
84725,-0.28586387634277344,-0.0807046890258789,-0.28264522552490234,-0.17993983626365662,-0.09566302597522736,-0.18944315612316132
84726,-0.10275840759277344,-0.1417398452758789,0.022530555725097656,-0.19677285850048065,-0.12522611021995544,-0.2187126874923706
84727,0.26345252990722656,0.041365623474121094,0.14460086822509766,-0.17925633490085602,-0.13155019283294678,-0.19703885912895203
84728,0.32448768615722656,0.1634359359741211,-0.09953975677490234,-0.10302798449993134,-0.10556845366954803,-0.14023156464099884
84729,0.26345252990722656,0.2244710922241211,-0.16057491302490234,0.007719000335782766,-0.04596735164523125,-0.09633731842041016
84730,-0.22482872009277344,-0.019669532775878906,-0.09953975677490234,0.08966588973999023,0.019170142710208893,-0.0809718519449234
84731,-0.28586387634277344,-0.2027750015258789,-0.16057491302490234,0.09164519608020782,0.04685423523187637,-0.0824725404381752
84732,-0.22482872009277344,-0.3858804702758789,-0.46575069427490234,0.028589263558387756,0.014406229369342327,-0.1088852658867836
84733,0.08034706115722656,-0.2027750015258789,-0.34368038177490234,-0.03792228177189827,-0.058521926403045654,-0.16801711916923523
84734,0.20241737365722656,-0.2638101577758789,0.022530555725097656,-0.0572565495967865,-0.13227014243602753,-0.21825090050697327
84735,0.019311904907226562,-0.1417398452758789,0.26667118072509766,-0.0329267792403698,-0.1843661665916443,-0.20415709912776947
84736,-0.16379356384277344,-0.2638101577758789,0.32770633697509766,-0.011321641504764557,-0.21338455379009247,-0.11879193782806396
84737,-0.28586387634277344,-0.2027750015258789,0.20563602447509766,-0.02601553127169609,-0.22851409018039703,-0.002864222740754485
84738,-0.46896934509277344,-0.2638101577758789,0.08356571197509766,-0.08400692790746689,-0.2368367314338684,0.09262441843748093
84739,-0.5910396575927734,-0.0807046890258789,-0.22161006927490234,-0.18074820935726166,-0.23464465141296387,0.12946835160255432
84740,-0.34689903259277344,0.041365623474121094,-0.16057491302490234,-0.28714272379875183,-0.2079760879278183,0.09969907999038696
84741,0.14138221740722656,0.041365623474121094,-0.038504600524902344,-0.3392328917980194,-0.1544811874628067,0.03984622657299042
84742,0.44655799865722656,-0.019669532775878906,0.20563602447509766,-0.28461185097694397,-0.09484834223985672,0.0015833266079425812
84743,0.38552284240722656,0.1024007797241211,0.08356571197509766,-0.1397218257188797,-0.04320066049695015,0.0035244717728346586
84744,0.14138221740722656,0.1634359359741211,-0.16057491302490234,0.020011816173791885,0.006252065766602755,0.013617616146802902
84745,0.08034706115722656,0.1634359359741211,-0.34368038177490234,0.129413902759552,0.056762564927339554,-0.010746053420007229
84746,0.26345252990722656,-0.0807046890258789,-0.5267858505249023,0.1854276806116104,0.09002575278282166,-0.0841638520359993
84747,0.26345252990722656,-0.1417398452758789,-0.40471553802490234,0.21892666816711426,0.08332756906747818,-0.1878691464662552
84748,0.14138221740722656,-0.2027750015258789,-0.038504600524902344,0.23798681795597076,0.03850225731730461,-0.2676241099834442
84749,0.08034706115722656,-0.2027750015258789,0.08356571197509766,0.23235033452510834,-0.025249937549233437,-0.2758324444293976
84750,0.14138221740722656,-0.2638101577758789,0.20563602447509766,0.2071608304977417,-0.09217791259288788,-0.21355071663856506
84751,0.14138221740722656,0.041365623474121094,-0.16057491302490234,0.17981873452663422,-0.1398707628250122,-0.12809371948242188
84752,0.019311904907226562,0.1024007797241211,-0.09953975677490234,0.15364767611026764,-0.14114631712436676,-0.07234897464513779
84753,0.14138221740722656,0.1634359359741211,0.022530555725097656,0.12725047767162323,-0.09683258086442947,-0.047134801745414734
84754,0.20241737365722656,0.041365623474121094,0.14460086822509766,0.11406005173921585,-0.03545891493558884,-0.021879015490412712
84755,0.08034706115722656,-0.019669532775878906,-0.16057491302490234,0.11543019860982895,0.011717285960912704,0.0015525270719081163
84756,-0.10275840759277344,0.1634359359741211,-0.40471553802490234,0.10681460797786713,0.04039004445075989,-0.014024820178747177
84757,-0.10275840759277344,0.041365623474121094,-0.46575069427490234,0.07235243171453476,0.06311866641044617,-0.08533204346895218
84758,0.26345252990722656,0.2855062484741211,-0.09953975677490234,0.039984773844480515,0.08717682957649231,-0.17088977992534637
84759,0.5686283111572266,0.2855062484741211,0.20563602447509766,0.0624861903488636,0.12434346973896027,-0.20261777937412262
84760,0.5075931549072266,0.4075765609741211,0.14460086822509766,0.1500556915998459,0.17799273133277893,-0.1597820371389389
84761,0.32448768615722656,0.1024007797241211,0.08356571197509766,0.25346753001213074,0.22703292965888977,-0.08254797756671906
84762,0.14138221740722656,-0.2638101577758789,0.022530555725097656,0.31743189692497253,0.22533783316612244,-0.013910826295614243
84763,0.20241737365722656,-0.2027750015258789,0.14460086822509766,0.3276670575141907,0.1539527028799057,0.03501717746257782
84764,0.019311904907226562,0.041365623474121094,0.022530555725097656,0.29832619428634644,0.06146564334630966,0.06803909689188004
84765,-0.16379356384277344,0.4075765609741211,0.14460086822509766,0.23241029679775238,0.017901701852679253,0.08714476972818375
84766,-0.22482872009277344,0.4686117172241211,0.32770633697509766,0.13251297175884247,0.05430373549461365,0.10995905101299286
84767,-0.10275840759277344,0.3465414047241211,0.5718469619750977,0.02588997595012188,0.1402108073234558,0.1641753762960434
84768,0.08034706115722656,0.1024007797241211,0.32770633697509766,-0.04747198522090912,0.21490325033664703,0.24354085326194763
