timestamp,gyro_unfiltered_x,gyro_unfiltered_y,gyro_unfiltered_z,gyro_filtered_x,gyro_filtered_y,gyro_filtered_z
11052417,0.013470649719238281,0.14543533325195312,-0.00011920928955078125,0.08048120141029358,0.00623717438429594,0.02720007114112377
11052418,-0.16963481903076172,0.14543533325195312,-0.00011920928955078125,0.08761746436357498,0.03809385001659393,-0.018229277804493904
11052419,-0.16963481903076172,0.20647048950195312,0.06091594696044922,0.052104104310274124,0.07638444751501083,-0.03441452234983444
11052420,0.013470649719238281,0.14543533325195312,-0.3052949905395508,0.0021683210507035255,0.1135893315076828,-0.04449319466948509
11052421,0.07450580596923828,-0.037670135498046875,-0.18322467803955078,-0.025936445221304893,0.13213226199150085,-0.0750497430562973
11052422,0.2576112747192383,-0.15974044799804688,-0.3052949905395508,-0.015593059360980988,0.11273442953824997,-0.12130171060562134
11052423,0.19657611846923828,-0.09870529174804688,0.06091594696044922,0.028644932433962822,0.06136228144168854,-0.1554754674434662
11052424,0.013470649719238281,-0.15974044799804688,0.06091594696044922,0.07575827091932297,0.0009286897839047015,-0.1492464244365692
11052425,-0.2917051315307617,-0.15974044799804688,-0.12218952178955078,0.08180410414934158,-0.05562546104192734,-0.11584922671318054
11052426,-0.4137754440307617,-0.2818107604980469,-0.18322467803955078,0.024301884695887566,-0.10828286409378052,-0.0949627161026001
11052427,-0.23066997528076172,-0.2818107604980469,-0.12218952178955078,-0.07073729485273361,-0.16056972742080688,-0.0953458920121193
11052428,0.013470649719238281,-0.22077560424804688,0.12195110321044922,-0.14417500793933868,-0.20584167540073395,-0.09204074740409851
11052429,0.19657611846923828,-0.15974044799804688,0.18298625946044922,-0.1540183126926422,-0.23086269199848175,-0.05937490239739418
11052430,0.2576112747192383,-0.037670135498046875,-0.06115436553955078,-0.09979650378227234,-0.22722870111465454,-0.012665520422160625
11052431,0.2576112747192383,-0.15974044799804688,-0.24425983428955078,-0.009993753395974636,-0.20172540843486786,0.004174875095486641
11052432,0.13554096221923828,0.20647048950195312,-0.3052949905395508,0.07792142778635025,-0.15890991687774658,-0.02775445766746998
11052433,0.07450580596923828,0.2675056457519531,-0.00011920928955078125,0.1346072256565094,-0.08450843393802643,-0.07777750492095947
11052434,0.013470649719238281,0.4506111145019531,-0.12218952178955078,0.15139564871788025,0.02267063409090042,-0.1077590212225914
11052435,-0.10859966278076172,0.08440017700195312,-0.12218952178955078,0.13138583302497864,0.12900832295417786,-0.11953579634428024
11052436,-0.04756450653076172,0.20647048950195312,-0.12218952178955078,0.0857078954577446,0.19560039043426514,-0.1258174479007721
11052437,-0.10859966278076172,-0.037670135498046875,0.12195110321044922,0.03301922604441643,0.21346305310726166,-0.11697476357221603
11052438,0.07450580596923828,-0.037670135498046875,0.12195110321044922,-0.007763603236526251,0.1871698796749115,-0.07980014383792877
11052439,0.013470649719238281,-0.09870529174804688,0.06091594696044922,-0.02390279993414879,0.12993381917476654,-0.02710428461432457
11052440,0.19657611846923828,0.14543533325195312,0.12195110321044922,-0.01368118915706873,0.07367260009050369,0.02068563736975193
11052441,0.07450580596923828,0.14543533325195312,0.12195110321044922,0.01606581173837185,0.04798218607902527,0.06005987897515297
11052442,0.07450580596923828,0.023365020751953125,-0.06115436553955078,0.047110844403505325,0.047698765993118286,0.08239824324846268
11052443,0.013470649719238281,-0.4038810729980469,-0.00011920928955078125,0.06461863219738007,0.028990833088755608,0.07815781235694885
11052444,0.19657611846923828,-0.09870529174804688,-0.06115436553955078,0.0750536322593689,-0.02629866823554039,0.055996742099523544
11052445,0.19657611846923828,0.08440017700195312,-0.06115436553955078,0.09416292607784271,-0.07248304039239883,0.02629575878381729
11052446,0.2576112747192383,0.3895759582519531,-0.12218952178955078,0.12527480721473694,-0.06061653792858124,-0.007264139596372843
11052447,0.07450580596923828,0.14543533325195312,-0.06115436553955078,0.1537330597639084,0.002951364265754819,-0.03934484347701073
11052448,0.013470649719238281,0.023365020751953125,-0.06115436553955078,0.15874093770980835,0.06613833457231522,-0.06196264550089836
11052449,-0.10859966278076172,-0.09870529174804688,0.06091594696044922,0.13158190250396729,0.08932161331176758,-0.06730588525533676
11052450,-0.10859966278076172,-0.037670135498046875,0.18298625946044922,0.07953604310750961,0.07447434216737747,-0.04627334326505661
11052451,-0.2917051315307617,-0.22077560424804688,0.18298625946044922,0.010776116512715816,0.035215917974710464,0.0007440340705215931
11052452,-0.2917051315307617,-0.2818107604980469,0.12195110321044922,-0.07040989398956299,-0.02569793537259102,0.05468074977397919
11052453,-0.2917051315307617,-0.4038810729980469,0.06091594696044922,-0.1511731594800949,-0.10573156923055649,0.09362070262432098
11052454,-0.16963481903076172,-0.22077560424804688,0.18298625946044922,-0.21119418740272522,-0.1860314905643463,0.11518391966819763
11052455,0.013470649719238281,-0.15974044799804688,0.12195110321044922,-0.23022876679897308,-0.23756654560565948,0.12985336780548096
11052456,0.19657611846923828,-0.037670135498046875,0.24402141571044922,-0.1946210414171219,-0.24573543667793274,0.14405681192874908
11052457,0.13554096221923828,-0.037670135498046875,0.12195110321044922,-0.11618486791849136,-0.2169906198978424,0.15822577476501465
11052458,0.013470649719238281,-0.09870529174804688,-0.06115436553955078,-0.03397439420223236,-0.17257975041866302,0.1556849479675293
11052459,-0.10859966278076172,0.08440017700195312,-0.3052949905395508,0.01521262526512146,-0.12584345042705536,0.11160692572593689
11052460,-0.04756450653076172,0.3285408020019531,-0.5494356155395508,0.025003653019666672,-0.06124664098024368,0.012999068945646286
11052461,-0.16963481903076172,0.3895759582519531,-0.24425983428955078,0.007981212809681892,0.03400226682424545,-0.11394104361534119
11052462,-0.23066997528076172,0.2675056457519531,-0.12218952178955078,-0.030349964275956154,0.13801290094852448,-0.20886610448360443
11052463,-0.10859966278076172,0.20647048950195312,0.06091594696044922,-0.07771921902894974,0.2158772200345993,-0.2367415577173233
11052464,0.013470649719238281,0.14543533325195312,0.06091594696044922,-0.10671428591012955,0.2524360716342926,-0.20397216081619263
11052465,-0.10859966278076172,0.023365020751953125,0.06091594696044922,-0.11005967110395432,0.24785597622394562,-0.13897669315338135
11052466,-0.2917051315307617,-0.09870529174804688,0.06091594696044922,-0.11425123363733292,0.20417875051498413,-0.070125512778759
11052467,-0.16963481903076172,-0.15974044799804688,-0.18322467803955078,-0.1349794566631317,0.12962307035923004,-0.023345591500401497
11052468,-0.16963481903076172,-0.2818107604980469,-0.12218952178955078,-0.15720005333423615,0.03674457594752312,-0.015762390568852425
11052469,-0.04756450653076172,-0.4038810729980469,-0.18322467803955078,-0.16479164361953735,-0.0677163377404213,-0.037302907556295395
11052470,-0.3527402877807617,-0.5869865417480469,-0.12218952178955078,-0.16660331189632416,-0.18393871188163757,-0.06919201463460922
11052471,-0.2917051315307617,-0.4038810729980469,-0.3052949905395508,-0.18494771420955658,-0.2985776364803314,-0.10591760277748108
11052472,-0.23066997528076172,-0.15974044799804688,-0.18322467803955078,-0.21366937458515167,-0.37157419323921204,-0.1466919332742691
11052473,-0.10859966278076172,0.023365020751953125,-0.06115436553955078,-0.2281164824962616,-0.37120136618614197,-0.17348654568195343
11052474,-0.10859966278076172,0.023365020751953125,-0.24425983428955078,-0.21879898011684418,-0.3066568076610565,-0.1800144463777542
11052475,-0.04756450653076172,0.08440017700195312,-0.3663301467895508,-0.19106611609458923,-0.2111993283033371,-0.19226433336734772
11052476,0.013470649719238281,0.14543533325195312,-0.12218952178955078,-0.15094682574272156,-0.10970602184534073,-0.21351490914821625
11052477,0.013470649719238281,0.08440017700195312,0.4271268844604492,-0.10369183868169785,-0.0183411855250597,-0.19303590059280396
11052478,-0.04756450653076172,-0.15974044799804688,0.4881620407104492,-0.061647262424230576,0.03710474818944931,-0.09105246514081955
11052479,-0.04756450653076172,-0.15974044799804688,0.3660917282104492,-0.0355549193918705,0.039313092827796936,0.05753808468580246
11052480,-0.10859966278076172,-0.15974044799804688,-0.00011920928955078125,-0.027754144743084908,0.0036683857906609774,0.17629066109657288
11052481,-0.16963481903076172,-0.037670135498046875,0.06091594696044922,-0.038835834711790085,-0.038384173065423965,0.22185185551643372
11052482,-0.16963481903076172,-0.09870529174804688,-0.3663301467895508,-0.0656062513589859,-0.0673813670873642,0.19203707575798035
11052483,-0.16963481903076172,-0.22077560424804688,-0.4273653030395508,-0.09796838462352753,-0.09023831784725189,0.09123384207487106
11052484,-0.04756450653076172,-0.15974044799804688,-0.4273653030395508,-0.12147757411003113,-0.11712035536766052,-0.05122242867946625
11052485,-0.04756450653076172,0.023365020751953125,-0.06115436553955078,-0.12503203749656677,-0.13257452845573425,-0.1737987995147705
11052486,0.013470649719238281,0.3285408020019531,-0.00011920928955078125,-0.10966964811086655,-0.10576866567134857,-0.22737573087215424
11052487,0.013470649719238281,0.3895759582519531,-0.24425983428955078,-0.08220717310905457,-0.023705946281552315,-0.225868821144104
11052488,0.13554096221923828,0.2675056457519531,-0.24425983428955078,-0.045414313673973083,0.0844682902097702,-0.21725870668888092
11052489,-0.10859966278076172,0.20647048950195312,-0.00011920928955078125,-0.010821935720741749,0.17426073551177979,-0.20674395561218262
11052490,-0.16963481903076172,0.023365020751953125,0.4881620407104492,-0.003404649905860424,0.2187340408563614,-0.15218216180801392
11052491,-0.10859966278076172,0.023365020751953125,0.6102323532104492,-0.02479940839111805,0.21300265192985535,-0.0240810364484787
11052492,0.13554096221923828,-0.15974044799804688,0.24402141571044922,-0.0423380583524704,0.16674362123012543,0.13344347476959229
11052493,0.19657611846923828,-0.15974044799804688,-0.24425983428955078,-0.02658724971115589,0.09219465404748917,0.22568926215171814
11052494,-0.10859966278076172,-0.2818107604980469,-0.24425983428955078,0.005444934591650963,0.0034103558864444494,0.20686379075050354
11052495,-0.16963481903076172,-0.2818107604980469,0.12195110321044922,0.011417069472372532,-0.0872545912861824,0.13125456869602203
11052496,-0.3527402877807617,-0.2818107604980469,0.06091594696044922,-0.024686088785529137,-0.1677456498146057,0.07264266908168793
11052497,-0.04756450653076172,0.023365020751953125,-0.18322467803955078,-0.08045169711112976,-0.2143019586801529,0.033205728977918625
11052498,-0.10859966278076172,0.023365020751953125,-0.3663301467895508,-0.11870330572128296,-0.2074211984872818,-0.023311475291848183
11052499,0.07450580596923828,0.20647048950195312,-0.00011920928955078125,-0.12438887357711792,-0.15300385653972626,-0.0890626534819603
11052500,-0.04756450653076172,-0.09870529174804688,0.12195110321044922,-0.1045619398355484,-0.08243323862552643,-0.11625006049871445
11052501,0.013470649719238281,-0.037670135498046875,0.24402141571044922,-0.07584625482559204,-0.03383442014455795,-0.08566655963659286
11052502,0.013470649719238281,-0.15974044799804688,0.06091594696044922,-0.04805779829621315,-0.019087709486484528,-0.023867128416895866
11052503,0.07450580596923828,0.023365020751953125,-0.06115436553955078,-0.020221764221787453,-0.02371104620397091,0.024987036362290382
11052504,0.013470649719238281,-0.09870529174804688,-0.00011920928955078125,0.0053168293088674545,-0.03137635439634323,0.0415656641125679
11052505,-0.04756450653076172,-0.15974044799804688,0.06091594696044922,0.019381625577807426,-0.04475460946559906,0.04202724248170853
11052506,-0.04756450653076172,-0.15974044799804688,0.24402141571044922,0.016761142760515213,-0.0697365552186966,0.05137106031179428
11052507,0.013470649719238281,0.14543533325195312,-0.06115436553955078,0.006418187171220779,-0.08455284684896469,0.06899040192365646
11052508,-0.04756450653076172,-0.09870529174804688,-0.24425983428955078,-0.0029985576402395964,-0.07474155724048615,0.059271883219480515
11052509,-0.10859966278076172,-0.22077560424804688,-0.3663301467895508,-0.015853460878133774,-0.06870689243078232,0.0012979900930076838
11052510,-0.10859966278076172,-0.22077560424804688,-0.4273653030395508,-0.03647420182824135,-0.08816845715045929,-0.09223601967096329
11052511,-0.04756450653076172,0.023365020751953125,-0.18322467803955078,-0.05710918456315994,-0.110946886241436,-0.18599936366081238
11052512,0.13554096221923828,0.20647048950195312,0.06091594696044922,-0.05986515432596207,-0.10018105059862137,-0.2316012978553772
11052513,0.2576112747192383,0.3895759582519531,0.4271268844604492,-0.02797848917543888,-0.03830073028802872,-0.1944202035665512
11052514,0.3186464309692383,0.5116462707519531,0.3660917282104492,0.03758718818426132,0.06827200949192047,-0.08115137368440628
11052515,0.2576112747192383,0.4506111145019531,0.24402141571044922,0.11606495827436447,0.19405344128608704,0.0542684830725193
11052516,0.13554096221923828,0.20647048950195312,0.06091594696044922,0.17796477675437927,0.2948091924190521,0.15306857228279114
11052517,0.19657611846923828,0.08440017700195312,-0.3052949905395508,0.2090265303850174,0.3336925506591797,0.1762080043554306
11052518,0.07450580596923828,0.023365020751953125,-0.4884004592895508,0.21355867385864258,0.30963030457496643,0.10718485713005066
11052519,0.07450580596923828,-0.22077560424804688,-0.3663301467895508,0.19575993716716766,0.2365255206823349,-0.02258497290313244
11052520,-0.04756450653076172,-0.22077560424804688,-0.00011920928955078125,0.15900032222270966,0.12744982540607452,-0.13857506215572357
11052521,-0.04756450653076172,-0.4038810729980469,-0.06115436553955078,0.1084359809756279,0.001101024099625647,-0.18978114426136017
11052522,-0.23066997528076172,-0.15974044799804688,-0.12218952178955078,0.04633450508117676,-0.11605945974588394,-0.19122982025146484
11052523,-0.16963481903076172,-0.037670135498046875,-0.12218952178955078,-0.024059975519776344,-0.18737207353115082,-0.17638681828975677
11052524,-0.04756450653076172,-0.22077560424804688,0.24402141571044922,-0.08272770792245865,-0.20889873802661896,-0.14219200611114502
11052525,0.19657611846923828,-0.4649162292480469,0.24402141571044922,-0.09946132451295853,-0.2244930863380432,-0.07100167125463486
11052526,0.07450580596923828,-0.7090568542480469,0.06091594696044922,-0.06995813548564911,-0.2765272259712219,0.01369395013898611
11052527,0.013470649719238281,-0.09870529174804688,-0.18322467803955078,-0.02597491443157196,-0.3425125181674957,0.06124638020992279
11052528,-0.16963481903076172,0.2675056457519531,-0.24425983428955078,-0.0026959734968841076,-0.34123849868774414,0.04796866700053215
11052529,-0.16963481903076172,0.6947517395019531,-0.06115436553955078,-0.013604882173240185,-0.22546640038490295,-0.0012229372514411807
11052530,-0.16963481903076172,0.6337165832519531,-0.06115436553955078,-0.04776179417967796,-0.021248260512948036,-0.044921938329935074
11052531,-0.04756450653076172,0.4506111145019531,-0.06115436553955078,-0.08141814917325974,0.19441622495651245,-0.06940896809101105
11052532,0.13554096221923828,0.08440017700195312,-0.3663301467895508,-0.08890818804502487,0.3393106460571289,-0.09400710463523865
11052533,0.3186464309692383,0.14543533325195312,-0.5494356155395508,-0.05117490887641907,0.383243203163147,-0.15072447061538696
11052534,0.3186464309692383,-0.037670135498046875,-0.4273653030395508,0.027177896350622177,0.34970512986183167,-0.23811352252960205
11052535,0.3796815872192383,0.14543533325195312,-0.12218952178955078,0.12231230735778809,0.27862343192100525,-0.30756768584251404
11052536,0.2576112747192383,-0.037670135498046875,-0.00011920928955078125,0.20814523100852966,0.20219379663467407,-0.3159657418727875
11052537,0.13554096221923828,-0.037670135498046875,0.12195110321044922,0.25948676466941833,0.12879033386707306,-0.261813759803772
11052538,-0.04756450653076172,0.023365020751953125,0.18298625946044922,0.2590501308441162,0.0647888109087944,-0.16718177497386932
11052539,-0.23066997528076172,0.023365020751953125,0.18298625946044922,0.20225663483142853,0.02285260148346424,-0.05884074419736862
11052540,-0.3527402877807617,0.08440017700195312,0.24402141571044922,0.09725382924079895,0.0051380787044763565,0.04188202694058418
11052541,-0.2917051315307617,0.2675056457519531,0.18298625946044922,-0.028977014124393463,0.016683200374245644,0.12308761477470398
11052542,-0.16963481903076172,0.4506111145019531,0.3050565719604492,-0.13672372698783875,0.06864480674266815,0.1825254261493683
11052543,0.013470649719238281,0.5116462707519531,0.18298625946044922,-0.19297222793102264,0.1590520143508911,0.22310538589954376
11052544,-0.04756450653076172,0.3285408020019531,0.18298625946044922,-0.19380424916744232,0.2573160231113434,0.2412913590669632
11052545,-0.16963481903076172,0.023365020751953125,-0.00011920928955078125,-0.1700439155101776,0.31315502524375916,0.23102962970733643
11052546,-0.4137754440307617,-0.15974044799804688,-0.00011920928955078125,-0.16391414403915405,0.2927745580673218,0.19177651405334473
11052547,-0.3527402877807617,-0.15974044799804688,-0.12218952178955078,-0.19292736053466797,0.2076968550682068,0.13143005967140198
11052548,0.013470649719238281,-0.15974044799804688,-0.12218952178955078,-0.22260797023773193,0.09805242717266083,0.060582537204027176
11052549,0.07450580596923828,-0.15974044799804688,-0.06115436553955078,-0.20772065222263336,-0.003441841574385762,-0.005171896889805794
11052550,0.07450580596923828,0.14543533325195312,0.18298625946044922,-0.1511361002922058,-0.06812100112438202,-0.039394035935401917
11052551,-0.23066997528076172,0.08440017700195312,0.4271268844604492,-0.09574838727712631,-0.0774180218577385,-0.015189687721431255
11052552,-0.23066997528076172,0.08440017700195312,0.3660917282104492,-0.07932643592357635,-0.049314893782138824,0.06425544619560242
11052553,-0.16963481903076172,-0.09870529174804688,0.3660917282104492,-0.09636127203702927,-0.019266344606876373,0.16184023022651672
11052554,-0.16963481903076172,-0.09870529174804688,-0.00011920928955078125,-0.12107584625482559,-0.010699765756726265,0.23062960803508759
11052555,-0.10859966278076172,0.023365020751953125,0.06091594696044922,-0.13937556743621826,-0.01709470897912979,0.24159128963947296
11052556,-0.10859966278076172,0.08440017700195312,-0.12218952178955078,-0.14551228284835815,-0.015589563176035881,0.2023802399635315
11052557,0.013470649719238281,0.3895759582519531,0.12195110321044922,-0.13608770072460175,0.014864164404571056,0.14291346073150635
11052558,-0.10859966278076172,0.4506111145019531,0.06091594696044922,-0.115117646753788,0.08772356063127518,0.09572053700685501
11052559,-0.23066997528076172,0.4506111145019531,0.06091594696044922,-0.10360158234834671,0.1877036839723587,0.06890375167131424
11052560,-0.16963481903076172,0.3285408020019531,0.12195110321044922,-0.11293844878673553,0.27975738048553467,0.05705663189291954
11052561,0.2576112747192383,0.5116462707519531,0.18298625946044922,-0.11109849065542221,0.34811073541641235,0.06320486962795258
11052562,0.4407167434692383,0.3895759582519531,0.18298625946044922,-0.05341924726963043,0.397826224565506,0.08551592379808426
11052563,0.3186464309692383,0.3285408020019531,0.06091594696044922,0.0520513541996479,0.4235702157020569,0.10884338617324829
11052564,0.07450580596923828,-0.037670135498046875,0.06091594696044922,0.14748580753803253,0.40461763739585876,0.11710353195667267
11052565,0.13554096221923828,-0.22077560424804688,0.12195110321044922,0.19503317773342133,0.32212939858436584,0.11361350864171982
11052566,0.13554096221923828,-0.6480216979980469,0.12195110321044922,0.2046239674091339,0.17011728882789612,0.1106199324131012
11052567,0.13554096221923828,-0.8921623229980469,-0.12218952178955078,0.19659315049648285,-0.047166042029857635,0.09997592121362686
11052568,0.013470649719238281,-0.7090568542480469,-0.06115436553955078,0.1757463961839676,-0.29024383425712585,0.06782381236553192
11052569,-0.10859966278076172,-0.2818107604980469,-0.06115436553955078,0.1355494260787964,-0.47581225633621216,0.025395367294549942
11052570,-0.23066997528076172,0.023365020751953125,0.06091594696044922,0.07072792202234268,-0.5369098782539368,-0.005810918286442757
11052571,-0.2917051315307617,-0.09870529174804688,-0.00011920928955078125,-0.01395254023373127,-0.4832821786403656,-0.017292611300945282
11052572,-0.16963481903076172,-0.2818107604980469,-0.12218952178955078,-0.09840536117553711,-0.3887581527233124,-0.022586151957511902
11052573,-0.16963481903076172,-0.4649162292480469,0.06091594696044922,-0.1587153971195221,-0.3225354552268982,-0.02949080429971218
11052574,0.07450580596923828,-0.2818107604980469,-0.00011920928955078125,-0.17912891507148743,-0.299345463514328,-0.02746673859655857
11052575,0.19657611846923828,-0.2818107604980469,-0.12218952178955078,-0.14799734950065613,-0.29315176606178284,-0.024240577593445778
11052576,0.19657611846923828,-0.15974044799804688,-0.4884004592895508,-0.07473461329936981,-0.2823815941810608,-0.0519908107817173
11052577,-0.04756450653076172,-0.22077560424804688,-0.4884004592895508,9.846543980529532e-05,-0.26290106773376465,-0.12927421927452087
11052578,-0.10859966278076172,0.023365020751953125,-0.3052949905395508,0.03655415400862694,-0.23146873712539673,-0.22510473430156708
11052579,-0.10859966278076172,0.14543533325195312,-0.12218952178955078,0.030514346435666084,-0.17461749911308289,-0.2870326638221741
11052580,-0.10859966278076172,0.2675056457519531,0.06091594696044922,0.0018735735211521387,-0.08759890496730804,-0.28707155585289
11052581,-0.16963481903076172,0.3895759582519531,0.12195110321044922,-0.03541329503059387,0.020724358037114143,-0.228508859872818
11052582,-0.10859966278076172,0.20647048950195312,0.06091594696044922,-0.07288763672113419,0.1279839128255844,-0.14066892862319946
11052583,0.13554096221923828,0.08440017700195312,-0.00011920928955078125,-0.0894608348608017,0.19803406298160553,-0.0602702870965004
11052584,0.19657611846923828,-0.22077560424804688,-0.06115436553955078,-0.06453977525234222,0.20307007431983948,-0.009629745967686176
11052585,0.19657611846923828,-0.3428459167480469,0.12195110321044922,-0.006915964186191559,0.13578276336193085,0.01703084632754326
11052586,0.013470649719238281,-0.4649162292480469,0.24402141571044922,0.050526972860097885,0.014370041899383068,0.046687833964824677
11052587,-0.16963481903076172,-0.2818107604980469,0.3050565719604492,0.07194022089242935,-0.11970528215169907,0.09487126767635345
